-1687.4458,46.441635,-52.34543,145.82803,5.9936137,24.206821,78.8644,42.27133,-12.267682,14.128492,6.6334095,-6.4510937,21.896946
-1385.8833,-57.58627,-83.35477,171.05357,-19.028019,7.885442,75.85814,65.99106,-2.5316944,31.533062,34.69046,-0.7178774,18.559645
-1207.5355,-188.99777,-99.67201,235.48613,-13.994709,-12.099497,89.22749,72.82086,-28.474693,25.780577,21.615475,3.5529213,27.085464
-1066.479,-237.11208,-123.92772,248.21976,-27.428131,-43.78479,98.01669,99.29138,-63.97201,9.60894,56.2783,-4.6219916,5.308552
-1002.17975,-293.34415,-114.28748,244.09885,-39.147827,-31.518028,97.23457,81.61163,-36.879356,30.67448,30.53613,-6.129387,32.999496
-913.3348,-304.32092,-106.31561,236.47519,-50.17557,-33.674713,69.86167,72.05101,-18.982489,21.362415,37.413982,19.675327,14.22743
-892.39734,-324.9024,-137.3601,231.37065,-67.22046,-46.55372,86.01376,92.18344,-34.750725,-6.3979597,36.741947,5.036542,5.7973146
-903.398,-343.47504,-112.934525,208.74243,-80.90617,-35.803528,88.66815,68.65605,-18.13326,-3.0566883,23.442446,10.808504,10.327595
-907.9485,-357.8965,-156.89766,174.8295,-61.177597,-39.43672,69.40129,63.062653,-21.71824,4.7908087,37.731976,17.534855,-9.543749
-875.2463,-341.08386,-172.40524,162.26295,-70.79236,-26.601622,80.071365,70.89588,-17.754204,3.8140187,33.9144,9.255968,-11.810098
-912.7542,-342.73596,-172.44667,170.10522,-51.99485,-24.207726,58.735416,58.36441,-20.613277,3.17984,24.317825,-1.3217641,-19.653805
-874.12415,-337.75046,-170.15578,159.0325,-70.49809,-46.558895,34.001335,37.762886,-32.043568,-7.227728,5.0029016,-7.791277,-10.613796
-864.5007,-327.65497,-168.81168,178.3479,-45.257412,-23.87027,72.604256,49.33726,-26.554382,16.32136,33.294254,11.122656,-4.237981
-878.655,-323.44104,-162.67667,159.41818,-32.66862,-5.9716015,76.38808,53.542007,-26.524113,30.518393,35.27768,-3.207533,-20.366467
-884.0573,-331.90234,-157.30447,180.8771,-36.548145,-11.376366,64.65261,50.870262,-28.563217,15.364624,35.624794,9.469646,-19.44204
-824.2994,-315.03497,-160.5443,170.9354,-61.29721,-7.845604,67.17987,54.31487,-21.662868,20.009586,34.088432,20.152233,-9.102165
-838.9438,-323.71747,-164.7316,158.24854,-43.518295,-7.4930363,61.2929,38.969723,-28.916098,18.916279,39.53677,23.753494,-9.997564
-860.4875,-348.40857,-181.98068,143.78616,-51.286427,-3.800264,79.731186,34.286324,-44.59392,17.005592,44.04146,23.905983,-17.081676
-850.71576,-309.92554,-170.41904,132.07115,-65.097404,-16.369274,64.56425,8.50212,-67.180244,-5.660095,15.381583,8.300661,-12.830698
-858.8436,-239.75748,-166.60327,100.39577,-83.24898,-59.236965,48.250732,29.353432,-62.173832,-11.534927,16.39801,4.207365,-38.844173
-985.1037,-39.249947,-70.465614,168.35233,-58.950645,-35.129696,51.502987,46.541588,-27.167233,11.666298,19.569166,-1.2396331,-33.148773
-1064.8042,241.00348,56.70717,196.03558,-109.20911,-80.511246,2.0973625,11.000947,-1.715189,10.043432,7.3923817,-9.122713,-43.328148
-1061.9336,313.0073,61.625965,186.33197,-113.12572,-120.37953,-42.59053,21.442152,26.974323,-6.442217,-9.927904,-12.251894,-45.83044
-1079.8483,378.31293,82.61888,148.89456,-134.85378,-126.80251,-70.563446,-13.3203745,46.913803,15.376009,-28.98039,-20.763224,-39.37805
-1066.996,430.99246,69.32475,134.40576,-136.85492,-162.60748,-86.09112,-7.936179,60.71102,-1.8425889,-50.78634,-8.113079,-29.91007
-1018.6773,442.03607,39.97627,126.399734,-119.422386,-176.48982,-101.84552,-6.381378,56.89714,-11.190875,-58.94727,-5.951499,-14.078386
-965.91864,443.8938,0.6986828,108.32379,-65.07491,-186.42136,-142.01738,-5.923948,58.647003,-30.879246,-50.65741,6.7208204,-9.05352
-970.22754,445.80002,-13.089893,103.27341,-40.598892,-206.4686,-161.27148,6.9575706,41.290447,-46.40836,-39.153145,23.195744,-11.875287
-1006.48535,443.8697,2.941965,116.63888,-44.591736,-222.73376,-176.34651,4.223736,51.314278,-44.080807,-36.323307,22.784779,-12.048609
-924.3249,420.16537,2.140792,87.42612,-51.29655,-200.36105,-153.58578,1.6099844,26.822855,-41.629295,-10.827827,28.980042,-20.154638
-945.4966,427.58313,8.027856,78.73096,-43.602303,-209.74599,-155.5029,3.601407,25.437471,-25.730953,-15.950346,25.559555,-23.720396
-946.50165,424.11127,17.906536,80.54952,-48.35206,-185.29802,-168.3648,8.903219,31.379189,-32.36858,-1.9959183,31.581799,-19.588264
-892.7305,429.5002,4.2745357,38.875412,-39.510563,-157.25186,-124.75868,-34.50699,4.2235203,1.1013508,3.9122922,25.6894,-9.545248
-826.9042,436.80078,-2.2278337,-14.533145,-19.495462,-110.6864,-131.15051,-52.40056,-6.637694,-10.485941,25.190619,22.923918,-11.476589
-729.4449,410.97076,-8.7142105,-33.17447,-15.349884,-75.57007,-110.27629,-83.79566,-34.531414,-1.4493952,22.696712,26.69217,15.850925
-719.2706,417.31543,-2.4991484,-46.012665,-18.86902,-66.52597,-102.26836,-84.0506,-41.761276,-4.4801826,15.160563,9.656741,17.685349
-739.21484,422.39062,-0.95990086,-46.32235,-18.926594,-64.88411,-107.67732,-87.667206,-36.23236,-12.515146,14.176481,15.188814,10.276159
-762.71124,439.78668,-9.954908,-56.457718,-18.900982,-64.28457,-111.464615,-88.75766,-30.86316,-10.977383,5.815624,15.675701,11.485397
-792.72546,451.12228,-4.854987,-56.698265,-32.84134,-74.418365,-112.55792,-89.280396,-17.336914,-5.104896,5.7714252,13.581799,5.049499
-802.09064,453.945,2.0324345,-42.939613,-49.46338,-91.24039,-116.5997,-59.75489,-9.580903,-6.1038446,15.537103,4.4108887,-14.409949
-787.91394,455.71124,-1.33956,-34.292534,-37.493862,-97.81319,-125.46423,-47.584343,-4.431997,-12.364171,8.240739,9.023828,-17.756653
-800.0857,452.93854,8.864744,-26.982658,-47.87122,-109.07827,-117.59268,-42.191544,-0.3195896,-0.4247105,6.079844,-3.0014668,-14.568615
-809.64624,450.45294,3.3965473,-9.060249,-47.167053,-141.28264,-112.456795,-32.455345,17.210236,9.079462,-9.471841,-3.5940309,-7.0111504
-694.1426,427.0949,-25.4725,-41.580914,-19.605469,-107.35332,-131.4079,-53.106567,12.127902,-6.9132633,10.643128,9.623568,-14.415963
-687.86414,430.26007,-39.54043,-44.395897,-28.107544,-100.49312,-125.53436,-59.004814,11.360617,-11.775671,1.9254528,12.124025,-1.969048
-734.34174,449.26755,-45.271343,-38.42505,-28.46236,-109.29567,-130.7656,-43.156055,18.656586,-12.831806,-0.8411607,13.645035,-10.653235
-794.03394,461.1914,-38.473633,-10.835861,-29.26667,-135.23581,-142.736,-23.27504,27.636745,-20.100758,0.19030684,16.143341,-23.185093
