-1739.512,235.11702,64.220924,-2.0721502,-73.51596,-16.346794,22.4304,-1.4868765,25.33176,56.204216,-13.625831,23.434883,-3.0150042
-1264.1306,258.39734,-15.93449,31.783728,-149.19707,-97.959885,5.300251,28.880943,14.239857,57.54501,14.839357,17.754734,-30.34396
-1682.3685,182.68573,55.29592,6.9424233,-89.70354,-62.112892,17.372883,27.055214,34.387356,81.55139,22.368423,18.50371,-15.583996
-1527.0105,109.0789,29.948376,83.25891,-154.4513,-51.75395,45.64719,-11.2216835,25.15987,91.47754,35.140064,43.67459,16.810902
-1176.0244,80.06294,117.61602,143.00218,-160.81158,-53.99326,3.8272254,14.21822,-4.7348757,44.24493,-10.5478525,17.148327,-20.237888
-1184.958,47.78062,109.591446,151.0777,-174.43747,-50.434937,20.46973,40.73404,-10.315317,35.56524,13.136533,7.941345,-4.5658126
-1107.3054,-48.485634,111.47194,175.52614,-156.48764,-45.853527,35.21425,43.82923,-0.741374,45.21265,28.908957,13.440815,-23.370975
-1020.9014,-63.59912,100.58092,173.88394,-210.94061,-84.78851,36.473682,50.650715,0.7435322,68.83853,26.544891,25.592716,-26.931967
-1016.48474,-97.695114,103.3795,187.8327,-203.01053,-92.22763,38.858276,30.16426,-15.562711,75.566055,27.340073,5.667427,-32.76037
-893.96313,-98.02351,103.211395,170.36554,-221.40118,-87.09983,24.394537,42.668793,-6.534359,67.42569,21.512417,-3.5220451,-30.461456
-894.42395,-38.08639,104.609024,134.05328,-211.81888,-64.9814,49.849525,25.664724,-6.734311,40.893982,4.141727,32.149536,-0.2282927
-869.2298,-120.25847,147.70142,193.14658,-221.02094,-100.30783,20.570572,23.284897,-11.699617,62.557507,23.622053,28.681004,-14.425482
-947.30444,-74.13946,116.604645,126.67059,-216.406,-99.914825,17.860409,27.281609,23.241196,62.59973,24.475464,24.206917,-8.330514
-845.5062,-9.637285,167.4636,120.35185,-229.3068,-114.01291,20.381657,30.569454,18.637194,57.53916,-2.0530882,18.353563,-10.320816
-981.0948,-9.707754,103.471504,136.76245,-221.58495,-109.6935,25.169067,9.00687,16.441925,64.90225,1.8748455,20.029043,-35.82831
